172	541	24.093733	49.702	430	0.0546929
173	2500	31.029783	47.2884	431	0.0455233
174	1048	28.949627	45.5276	432	0.0423153
175	1216	25.500364	48.6512	433	0.0496226
176	1369	25.535031	44.3945	434	0.0417825
177	1401	24.944994	45.175	435	0.0464894
178	1404	28.110325	48.2797	436	0.0472058
179	0	27.983809	51.596	437	0.0545143
180	2717	25.902923	48.2824	438	0.0529775
181	3719	25.367385	50.7482	500	0.0547012
182	3949	24.266952	43.749	501	0.0413849
183	3922	22.134907	48.0136	502	0.0553716
184	2603	24.057626	40.6512	503	0.0387999
185	3046	21.538787	36.8838	504	0.0311975
186	3893	22.856022	45.2894	505	0.04704
187	3904	26.112367	45.4042	506	0.0427611
188	3489	25.454115	48.3805	507	0.0513301
189	3528	24.684097	46.8304	508	0.0471339
190	3105	25.032965	50.2245	510	0.0562915
191	1526	23.557981	47.4535	511	0.0481204
192	3998	24.348918	37.6165	512	0.0313757
193	3697	24.737281	49.5739	513	0.0532742
194	3915	26.482919	50.75	514	0.0509865
195	2825	23.282221	48.394	515	0.0511571
196	2971	24.63181	44.4835	516	0.0437579
197	3708	23.201303	47.4288	517	0.0466919
198	2934	27.072589	55.1157	518	0.0621994
199	3279	25.993598	46.0935	520	0.0480843
200	3426	25.22306	47.4022	521	0.0477663
201	3937	25.549797	48.726	522	0.049071
202	3421	27.139134	43.7282	523	0.0431238
203	877	24.301973	49.5949	524	0.0526864
204	3022	26.562329	51.2299	525	0.0541584
205	3909	23.901003	49.9931	526	0.0573353
206	3216	25.48328	47.8663	527	0.0505123
207	1229	22.747914	44.5173	528	0.0410373
208	3331	26.283076	51.9919	530	0.0582065
209	2027	24.831312	48.719	531	0.0506033
210	3370	23.055929	45.594	532	0.0473244
211	3308	26.370901	49.8383	533	0.0509132
212	4017	23.391515	47.6208	534	0.0500329
213	1900	23.134032	49.2694	535	0.0573946
214	3357	30.353265	51.0556	536	0.0496208
215	3951	29.170244	39.6283	537	0.0305293
216	3539	29.718791	42.1539	538	0.0354042
217	1890	25.106123	47.02	600	0.0452061
218	2144	27.171616	46.7792	601	0.0459693
219	1366	25.340666	47.9254	602	0.0465502
220	1589	27.069772	50.3525	603	0.0516149
221	1820	21.749016	48.1404	604	0.0520541
222	2009	25.961972	44.2554	605	0.0420267
223	2045	25.689597	48.6457	606	0.0498181
224	2489	23.406917	47.2635	607	0.0494621
225	2576	25.798009	49.9066	608	0.0527772
226	2877	26.098818	48.2096	610	0.047272
227	833	24.037502	42.1089	611	0.0374299
228	2077	24.301483	50.6542	612	0.0555356
229	1004	25.941633	37.1789	613	0.0288646
230	1669	28.872389	48.7849	614	0.0464329
231	2204	28.25405	45.8148	615	0.0421673
232	2210	26.761866	44.0558	616	0.0416328
233	606	23.874921	49.0159	617	0.0486244
234	683	24.101273	49.6886	618	0.0517339
235	918	24.696617	52.1652	620	0.0567033
236	1173	23.687351	37.7354	621	0.0312948
237	2096	25.922159	47.8539	622	0.0473268
238	2435	24.177652	38.6615	623	0.0327272
239	670	23.016355	39.9976	624	0.0374018
240	494	23.41872	45.7849	625	0.0452008
241	1106	26.122186	43.3643	626	0.0396745
242	2386	24.978584	47.1552	627	0.0497523
243	1264	24.372101	40.993	628	0.0357446
244	302	25.314761	46.0799	630	0.0495679
245	965	24.153895	44.6304	631	0.0419901
246	388	24.803364	44.2472	632	0.0436047
247	885	24.037631	41.3403	633	0.0353684
248	1792	31.950522	46.0679	634	0.0375704
249	369	24.041959	39.1619	635	0.0352004
250	621	23.331019	46.5465	636	0.0455088
251	1327	26.807581	49.9542	637	0.0503184
252	4030	23.894591	40.0927	638	0.0354452
253	2871	28.232823	51.6454	700	0.0524544
254	498	25.725745	45.001	701	0.0440114
255	791	26.72891	49.6309	702	0.0485696
256	954	25.556221	41.0666	703	0.0340786
257	1029	23.98295	46.1428	704	0.0449019
258	1123	22.771243	48.5989	705	0.0519719
259	1274	26.479666	50.8096	706	0.0537913
260	1372	25.661416	47.5684	707	0.0450165
261	1451	25.659283	53.0022	708	0.0593085
262	2415	24.454109	40.7419	710	0.0372876
263	2975	25.057943	48.0163	711	0.0487469
264	809	24.673228	43.9847	712	0.0392422
265	888	22.853917	40.6838	713	0.0386376
266	1126	23.94683	51.5482	714	0.0568335
267	1165	25.834993	52.805	715	0.0560452
268	1575	24.577865	49.0925	716	0.0544042
269	2098	26.737153	43.9695	717	0.0387606
270	1094	22.538404	42.7766	718	0.0396358
271	1104	25.95077	50.4415	720	0.0528556
272	1122	25.730084	49.9539	721	0.0506096
273	2115	25.728399	47.8831	722	0.0478755
274	2793	25.627709	49.5746	723	0.051879
275	1254	23.723392	47.9615	724	0.0461234
276	1289	24.882576	49.5551	725	0.0536826
277	1431	27.737787	42.7385	726	0.0391704
278	1627	23.713188	49.6217	727	0.051638
279	2948	25.095865	48.98	728	0.0485437
280	1227	22.66184	51.4673	730	0.0549744
281	1508	23.227441	49.4273	731	0.053326
282	1643	27.6944 	49.4655	732	0.048115
283	1761	24.530609	49.2627	733	0.051932
284	632	24.781247	42.2375	734	0.0370593
285	811	23.880537	46.7801	735	0.0474392
286	1982	25.895336	50.9692	736	0.0511961
287	532	24.643021	44.9138	737	0.0420925
288	998	25.582035	47.9382	738	0.0473055
289	672	25.35945	47.3052	800	0.0452583
290	3754	24.700541	47.7004	801	0.0481049
291	1293	22.557686	41.9133	802	0.0384088
292	2493	25.053757	51.7951	803	0.0569438
293	1044	24.894482	40.0525	804	0.0326515
294	1971	25.270693	49.1472	805	0.0519467
295	2768	23.474192	43.615	806	0.0403125
296	2836	23.644214	46.8863	807	0.0457778
297	930	22.974172	44.2649	808	0.0436562
298	1135	25.650103	50.7574	810	0.0570322
299	2487	25.038047	47.7502	811	0.0481577
300	2636	26.364258	51.4966	812	0.054871
301	2714	24.202356	45.2669	813	0.0446658
302	2747	26.180259	48.5951	814	0.0486926
303	2910	28.269317	51.3361	815	0.0529359
304	345	24.836878	40.4225	816	0.035945
305	910	24.081296	45.5155	817	0.0421643
306	986	24.393958	47.0189	818	0.0450317
307	1184	25.410664	46.5269	820	0.0475206
308	2004	25.266096	48.869	821	0.0499315
309	226	25.626886	45.4359	822	0.0456621
310	1665	23.05827	50.2935	823	0.0544942
311	1867	26.150317	48.8615	824	0.0510047
312	2486	24.912642	50.2368	825	0.0545314
313	2854	25.372193	45.651	826	0.0442062
314	652	25.355047	41.9977	827	0.0371461
315	838	25.111784	48.6622	828	0.0494815
316	1030	24.887946	49.0882	830	0.0485313
317	1056	24.660255	47.9725	831	0.04824
318	1948	23.523867	46.1145	832	0.0488741
319	2137	26.705623	48.7884	833	0.0526453
320	2185	24.809856	46.1094	834	0.044815
321	1091	24.056097	47.6082	835	0.0475649
322	1304	23.945219	45.9175	836	0.0441064
323	332	27.707177	42.5817	837	0.0361039
324	1521	24.057763	40.1138	838	0.0355374
325	276	28.155531	43.9633	900	0.038904
326	1038	25.326421	38.5496	901	0.0327302
327	1291	29.655859	44.4962	902	0.0372778
328	2735	25.608707	51.4969	903	0.0541936
329	2189	26.254756	49.1819	904	0.049898
330	2683	27.62081	48.3256	905	0.0471289
331	2981	28.038845	42.2281	906	0.036687
332	3000	25.037124	49.6349	907	0.0546012
333	313	25.221449	39.4854	908	0.0358334
334	772	25.203319	46.4916	910	0.0471464
335	1019	25.723814	45.1509	911	0.0426329
336	1059	24.427313	45.9705	912	0.0448749
337	1259	27.199852	45.9416	913	0.0442445
338	1350	25.353362	47.5708	914	0.0478836
339	1564	25.342772	49.5889	915	0.0542397
340	1844	29.562282	46.1026	916	0.041469
341	2626	22.883687	42.8715	917	0.0407696
342	2837	25.77063	49.8792	918	0.0533011
343	1164	26.68755	46.3629	920	0.0449843
344	1215	24.823681	40.2827	921	0.0325546
345	1237	27.349526	48.6664	922	0.0464394
346	1934	31.242187	44.4509	923	0.0382551
347	2031	32.399094	50.8631	924	0.047203
348	2855	26.073367	49.2461	925	0.0506107
349	880	24.525221	45.4507	926	0.0432964
350	1647	28.658599	48.2469	927	0.0452075
351	697	24.832401	50.7389	928	0.0534411
352	1539	25.20635	48.2944	930	0.049231
353	2169	25.898406	49.683	931	0.0534735
354	2219	25.712926	48.3245	932	0.0584924
355	2623	24.72214	48.303	933	0.0528447
356	1042	27.556045	46.3334	934	0.0414559
357	1371	30.140836	47.5026	935	0.0465344
358	1402	24.855967	47.8278	936	0.0502498
359	2417	24.719824	51.2768	937	0.056025
360	2488	24.987152	50.2835	938	0.0600803
361	3833	24.099028	49.8082	1000	0.0550257
362	3609	26.224128	37.2212	1001	0.0296883
363	847	25.534876	48.5368	1002	0.0478547
364	2979	26.092163	52.7345	1003	0.0576487
365	3947	24.492617	45.6779	1004	0.0437507
366	960	23.956995	39.9914	1005	0.0334195
367	3772	25.084663	50.0108	1006	0.0565404
368	3330	26.134164	48.079	1007	0.0478555
369	796	25.239575	45.1073	1008	0.040168
370	3981	24.775563	50.4479	1010	0.0535613
371	3533	24.600721	50.3618	1011	0.0524727
372	2826	24.288491	49.3415	1012	0.0499193
373	658	23.885708	40.757	1013	0.0402395
374	2217	23.458649	45.3655	1014	0.0450047
375	3900	25.367979	48.7803	1015	0.0483118
376	3030	24.166557	52.3984	1016	0.060645
377	3285	25.406179	50.9119	1017	0.0528786
378	3251	25.282687	49.1714	1018	0.0496536
379	3420	25.515217	42.8582	1020	0.0424014
380	3530	24.80417	46.1626	1021	0.0420224
381	3839	24.978697	43.9452	1022	0.0408972
382	2030	26.198691	51.4889	1023	0.0559416
383	3532	24.968058	52.0818	1024	0.0566143
384	2906	26.084426	48.7012	1025	0.0491581
385	3867	25.277644	43.9797	1026	0.041103
386	3841	23.925938	42.3871	1027	0.0381505
387	818	25.056683	41.875	1028	0.0400172
388	2598	25.055674	50.2934	1030	0.0537454
389	3611	25.636844	49.7332	1031	0.0538016
390	2770	24.974992	43.7623	1032	0.0390526
391	3027	25.240513	47.7605	1033	0.04868
392	2303	26.552127	46.3951	1034	0.0441841
393	3760	24.747273	49.7503	1035	0.052646
394	3650	24.998543	45.1695	1036	0.0430956
395	3034	25.964067	46.5844	1037	0.0440937
396	3856	24.524331	49.8022	1038	0.0513923
397	3295	24.014642	47.7109	1100	0.0486091
398	3181	25.164949	44.6114	1101	0.0439959
399	3387	25.529352	42.9537	1102	0.0400885
400	3895	24.845977	46.2271	1103	0.0437707
401	3562	24.487306	44.6626	1104	0.0440675
402	1850	25.464877	49.4826	1105	0.0521657
403	3929	24.473415	46.059	1106	0.0447511
404	1849	23.592184	37.4886	1107	0.0315139
405	1452	24.776382	44.3809	1108	0.0424904
406	3184	20.80662	44.366	1110	0.0484964
407	2939	26.179009	50.0576	1111	0.0512676
408	3286	24.870754	48.8393	1112	0.0477218
409	3913	26.263693	45.9133	1113	0.0457769
410	3467	25.496224	45.256	1114	0.0460581
411	3751	24.748627	48.683	1115	0.0509286
412	1414	24.156209	42.3517	1116	0.0406141
413	3386	26.192431	45.5954	1117	0.0453619
414	3262	24.220881	48.8196	1118	0.0516438
415	3861	26.385035	48.3122	1120	0.0478989
416	1286	23.192684	47.7392	1121	0.0472616
417	2454	25.637215	51.5058	1122	0.0574748
418	906	26.025338	44.5783	1123	0.0415276
419	3840	23.427399	37.6067	1124	0.0311474
420	3123	23.358055	49.8106	1125	0.0540046
421	3321	27.709727	46.773	1126	0.0452281
422	1983	26.064421	49.1336	1127	0.0500705
423	3289	24.432074	50.262	1128	0.0515688
424	3340	26.347565	50.5424	1130	0.0525708
425	3259	24.310004	43.1782	1131	0.0412351
426	3868	25.93149	48.914	1132	0.0513774
427	898	24.250845	45.1828	1133	0.0441853
428	3634	26.85064	49.3064	1134	0.051684
429	676	23.719262	47.9053	1135	0.0500052
430	3021	25.742314	46.8136	1136	0.0472596
431	1750	22.163867	43.5313	1137	0.0427343
432	3531	23.801659	48.9689	1138	0.0538203
433	368	23.481031	48.604	1200	0.0515626
434	1010	22.057897	44.2164	1201	0.0424449
435	2088	21.368514	35.5453	1202	0.0281386
436	2652	24.356329	47.7585	1203	0.0455613
437	2577	22.681284	45.8292	1204	0.0449885
438	551	25.707464	44.8826	1205	0.0430545
439	620	26.301345	50.4637	1206	0.0480873
440	669	23.774248	34.5836	1207	0.0270827
441	1021	26.88492	39.9889	1208	0.0325028
442	2894	27.27565	47.6805	1210	0.0475581
443	859	22.821142	41.2357	1211	0.0360804
444	1496	24.316813	46.9377	1212	0.0449021
445	807	23.821883	45.3883	1213	0.04692
446	1466	26.018697	51.5161	1214	0.0549534
447	2478	27.145453	52.3534	1215	0.0568367
448	1155	17.321004	37.7135	1216	0.0375485
449	1365	33.411018	45.974	1217	0.0353772
450	1803	33.971371	52.3965	1218	0.0481165
451	2509	22.641119	40.6646	1220	0.0382963
452	2533	24.527016	46.2244	1221	0.0458474
453	872	23.973157	47.7398	1222	0.0473586
454	908	23.41179	36.2083	1223	0.0281979
455	1061	24.713389	42.0142	1224	0.0361049
456	2430	23.956482	38.429	1225	0.0316362
457	1578	26.221575	48.7869	1226	0.0496624
458	2655	26.137573	43.389	1227	0.0391239
459	307	20.562364	36.6746	1228	0.0337283
460	610	24.233338	40.554	1230	0.0349043
461	1654	26.466959	45.9177	1231	0.042234
462	2382	25.417209	47.7723	1232	0.048917
463	2609	21.58407	38.5051	1233	0.0343418
464	527	24.503588	46.3599	1234	0.0456523
465	812	25.106177	45.5269	1235	0.0434473
466	1780	23.518497	51.7695	1236	0.0565936
467	1807	27.198303	48.8285	1237	0.0484377
468	2718	25.576218	49.6502	1238	0.0555531
469	2687	25.467102	48.4305	1300	0.0495838
470	2900	26.323286	48.7092	1301	0.0465513
471	728	23.970861	48.0492	1302	0.0491955
472	794	24.315804	43.0956	1303	0.037692
473	841	24.617798	40.9541	1304	0.0353094
474	1017	25.563817	49.2957	1305	0.0511486
475	1432	25.133003	42.1396	1306	0.0377724
476	1808	24.082729	51.1675	1307	0.0571864
477	3079	25.689416	48.6364	1308	0.0506719
478	506	24.393382	42.1496	1310	0.0395195
479	579	24.009068	50.0427	1311	0.0519406
480	907	26.082577	47.3735	1312	0.0452656
481	954	25.499471	40.6895	1313	0.0350285
482	1117	26.509232	50.6376	1314	0.0537679
483	1870	27.452709	54.2111	1315	0.0585758
484	2028	24.424106	47.5579	1316	0.0496004
485	2419	23.783756	44.3932	1317	0.0464058
486	2654	24.669738	48.4624	1318	0.0489684
487	342	22.736439	42.3698	1320	0.042104
488	805	24.928586	42.9296	1321	0.0383276
489	2202	29.097024	44.2521	1322	0.0390316
490	2585	24.913524	44.2962	1323	0.044952
491	816	25.246888	40.9656	1324	0.0348597
492	931	23.343742	44.9816	1325	0.0434028
493	751	24.687139	39.8827	1326	0.0329217
494	1040	27.24295	42.5812	1327	0.0345415
495	1576	26.623836	51.8386	1328	0.0548987
496	2385	25.68653	49.5348	1330	0.050234
497	691	24.502018	48.2188	1331	0.0475172
498	802	24.086548	48.2069	1332	0.0485179
499	874	25.661318	48.7138	1333	0.0481376
500	1183	25.749143	46.7069	1334	0.0433211
501	1445	28.544802	51.694	1335	0.0549654
502	1495	26.385558	48.6374	1336	0.0485706
503	2026	25.757452	47.8116	1337	0.04782
504	2131	25.962033	49.2579	1338	0.0530144
505	2694	25.030748	50.8096	1400	0.0538466
506	2807	27.591364	46.6882	1401	0.0445388
507	279	25.36619	43.1328	1402	0.0406934
508	591	26.668194	48.1602	1403	0.048286
509	968	22.814081	41.3146	1404	0.0384483
510	1272	25.877368	46.4884	1405	0.0454414
511	1349	23.547713	45.4498	1406	0.0424624
512	1523	24.926682	48.5526	1407	0.0490934
513	1871	25.006922	49.4487	1408	0.0526105
514	2349	25.026278	46.8376	1410	0.0505741
515	2469	23.647642	45.7825	1411	0.0497489
516	2520	24.988954	48.7399	1412	0.0537876
517	587	24.497046	43.6398	1413	0.0439403
518	1435	24.812165	48.0615	1414	0.0486655
519	1631	24.899378	47.2727	1415	0.0483469
520	1294	26.719776	45.7296	1416	0.044483
521	1540	23.806577	48.1702	1417	0.0479536
522	1662	26.206307	47.0418	1418	0.0448705
523	2170	25.285083	54.2299	1420	0.0621457
524	2413	25.14693	44.7829	1421	0.0474664
525	2528	24.493649	44.6129	1422	0.0452218
526	2771	23.86765	42.8296	1423	0.0424802
527	2880	28.926852	46.7609	1424	0.0427876
528	1054	23.756887	42.849	1425	0.0397677
529	1793	25.987396	49.3296	1426	0.051
530	1915	24.843431	47.1074	1427	0.046644
531	2248	24.127947	49.4986	1428	0.0548071
532	2412	24.222883	49.4826	1430	0.0565629
533	2643	24.765706	47.5705	1431	0.0500491
534	3890	23.776424	48.3577	1432	0.0528627
535	212	21.420734	47.2305	1433	0.0512423
536	1025	23.364518	43.7535	1434	0.0413072
537	1142	22.21622	44.5893	1435	0.0458331
538	1287	25.774604	49.0483	1436	0.0511111
539	1788	25.372337	41.027	1437	0.0365005
540	2659	24.27401	51.7212	1438	0.0617001
541	3620	23.307495	48.1969	1500	0.0530792
542	3853	26.401214	44.6862	1501	0.04213
543	3928	24.189558	42.3355	1502	0.0390111
544	3863	26.435128	49.8001	1503	0.0494582
545	3737	22.745173	38.8389	1504	0.0336212
546	469	24.368016	42.4117	1505	0.0391029
547	2930	26.327714	47.1272	1506	0.0472801
548	3776	24.78036	51.9972	1507	0.0541877
549	3062	24.592979	44.1011	1508	0.0420738
550	2927	26.47765	46.3217	1510	0.04563
551	797	23.586977	47.1723	1511	0.0478977
552	1405	24.798688	48.4574	1512	0.0493107
553	3736	24.44065	50.4864	1513	0.05676
554	3965	23.759872	49.0781	1514	0.053431
555	3559	25.525538	51.4529	1515	0.0530823
556	1032	28.559407	47.2236	1516	0.0441914
557	3635	26.482875	39.1539	1517	0.0322682
558	3787	24.318415	50.3992	1518	0.0533396
559	3341	27.179547	44.1472	1520	0.0429008
560	3817	26.825484	42.1922	1521	0.0366485
561	3757	26.096337	49.8396	1522	0.0535688
562	3129	25.4294 	44.5728	1523	0.0412079
563	1388	25.443296	48.1048	1524	0.0510774
564	1116	23.764098	42.5343	1525	0.0381269
565	3710	23.573371	49.6141	1526	0.0535121
566	3632	23.528226	48.543	1527	0.0523217
567	3600	25.055145	40.3173	1528	0.0336599
568	3857	25.846508	51.4332	1530	0.0510044
569	3024	22.786615	46.5355	1531	0.0448944
570	3770	25.537378	45.814	1532	0.0449108
571	3695	24.074034	49.8811	1533	0.0535185
572	3764	25.58205	49.7796	1534	0.0511408
573	3644	24.274116	48.5425	1535	0.0517326
574	3924	25.320647	48.7588	1536	0.0500761
575	3876	25.45445	49.1724	1537	0.0480236
576	3762	25.865762	51.4333	1538	0.0558896
577	3541	29.849804	47.0057	1600	0.0443822
578	2964	29.570684	48.1357	1601	0.0463018
579	2308	25.420317	44.3461	1602	0.0406031
580	924	20.922118	48.6118	1603	0.0550108
581	3288	23.890243	43.6735	1604	0.0431005
582	3220	21.818248	44.3212	1605	0.0434001
583	3320	26.982028	47.2034	1606	0.0455402
584	3051	24.665249	43.6916	1607	0.038169
585	3820	26.415493	46.9889	1608	0.0466988
586	3378	24.531851	51.3885	1610	0.0598138
587	2405	24.77439	48.0517	1611	0.0482163
588	3819	26.833592	49.6503	1612	0.052522
589	3336	27.318703	46.4566	1613	0.0440487
590	3296	25.979253	40.5906	1614	0.0344092
591	2389	26.715137	46.5652	1615	0.045254
592	1238	27.994736	43.8554	1616	0.0366544
593	3122	27.254477	50.3096	1617	0.0522959
594	2984	25.93381	51.1161	1618	0.0533628
595	3145	27.139549	48.19	1620	0.049741
596	3758	23.172326	46.7366	1621	0.0473679
597	3570	24.343299	45.0152	1622	0.0429687
598	3640	25.0389 	43.8851	1623	0.0418403
599	3462	25.219705	47.6382	1624	0.0462526
600	3090	24.497069	49.6505	1625	0.0506134
601	3317	24.113434	49.8215	1626	0.0530627
602	828	22.971959	47.4287	1627	0.0483811
603	3293	25.723634	51.6114	1628	0.0562209
604	2968	25.521903	44.7983	1630	0.0422425
605	3115	24.788893	48.219	1631	0.0506719
606	3901	25.778775	44.7756	1632	0.0401958
607	3375	25.32833	50.1396	1633	0.0562276
